Coisa de Nerd; CYJ2zxb3B3w; "A AVENTURA EPICAMENTE ÉPICA."; 7:29; 703.030; https://www.youtube.com/watch?v=CYJ2zxb3B3w
Coisa de Nerd; lq3OluUuYkk; "O VIZINHO ASSASSINO! - Octodad: The Dadliest Catch Co-op (parte 02)"; 12:00; 1.259.053; https://www.youtube.com/watch?v=lq3OluUuYkk
Coisa de Nerd; fotFu8FYndk; "GRRRRRRR! - Draw a Stickman: Epic (Parte 01)"; 15:15; 1.741.294; https://www.youtube.com/watch?v=fotFu8FYndk
Coisa de Nerd; hrGfdESIajE; "SEU PAI É UM POLVO! - Octodad: The Dadliest Catch Co-op (parte 01)"; 8:38; 1.844.382; https://www.youtube.com/watch?v=hrGfdESIajE
Coisa de Nerd; ysdlm3vsJfM; "COMO SER UM X-MEN!- Minecraft Mod: Advanced Genetics"; 16:58; 598.649; https://www.youtube.com/watch?v=ysdlm3vsJfM
Coisa de Nerd; i-pswDy6VjI; "SACANAGEM TOTAL! - Offensive Combat"; 12:00; 399.952; https://www.youtube.com/watch?v=i-pswDy6VjI
Coisa de Nerd; yGJ-ssN178U; "STREET FIGHTER 1 (UM)!? - Quem já jogou?"; 8:15; 425.699; https://www.youtube.com/watch?v=yGJ-ssN178U
Coisa de Nerd; tBNjPT3NdUM; "SUPER MARIO NO MINECRAFT! - Minecraft Mod: Super Mario"; 16:46; 1.245.397; https://www.youtube.com/watch?v=tBNjPT3NdUM
Coisa de Nerd; 0TORCsSA9pM; "VAI POWER RANGER!!! - Medieval Moves (Playstation Move)"; 9:52; 1.269.775; https://www.youtube.com/watch?v=0TORCsSA9pM
Coisa de Nerd; rE9OSSsdZDo; "SOU UMA ANTA! - Minecraft: Turf Wars #03"; 9:08; 496.183; https://www.youtube.com/watch?v=rE9OSSsdZDo
Coisa de Nerd; BTfCKUQMyjw; "Minha Coleção de Games: O Começo."; 13:02; 744.080; https://www.youtube.com/watch?v=BTfCKUQMyjw
Coisa de Nerd; wg1NnyYelso; "Meu primeiro jogo novo! - Hora da História"; 15:07; 186.998; https://www.youtube.com/watch?v=wg1NnyYelso
Coisa de Nerd; CzPvu2gt4b0; "É NO VERMELHO! - Minecraft: Turf Wars #02"; 8:05; 473.637; https://www.youtube.com/watch?v=CzPvu2gt4b0
Coisa de Nerd; XcfC-LFoLGU; "ISSO NÃO É LEGAL! - Minecraft para Playstation 3 (PS3) #04"; 10:21; 487.996; https://www.youtube.com/watch?v=XcfC-LFoLGU
Coisa de Nerd; f3Lwrb0IVDk; "SÓ QUERO SER SEU AMIGO! - Minecraft: Hunger Games"; 8:54; 370.916; https://www.youtube.com/watch?v=f3Lwrb0IVDk
Coisa de Nerd; BRV00dHXCIQ; "N00B NO VOLANTE... - Next Car Game"; 6:53; 754.995; https://www.youtube.com/watch?v=BRV00dHXCIQ
Coisa de Nerd; 3tVoiO7pEek; "SOLDADO NEYMAR! - Minecraft: Turf Wars #01"; 9:12; 422.952; https://www.youtube.com/watch?v=3tVoiO7pEek
Coisa de Nerd; KFbLfHBdOBQ; "O FIM DA NINTENDO? - Vlog"; 9:19; 189.217; https://www.youtube.com/watch?v=KFbLfHBdOBQ
Coisa de Nerd; ufDKSGr0EZY; "MATADOR DE ESQUELETO! (e de passarinho) - Minecraft para Playstation 3 (PS3) #03"; 13:33; 425.297; https://www.youtube.com/watch?v=ufDKSGr0EZY
Coisa de Nerd; DUy5U-s7r-0; "AVE FÊNIX! - Cavaleiros dos Zodíaco: Bravos Soldados"; 9:10; 206.655; https://www.youtube.com/watch?v=DUy5U-s7r-0
Coisa de Nerd; cg4CY5lDemM; "QUE COISA LEGAL! (Shaders!) - Minecraft: Hunger Games"; 9:57; 377.321; https://www.youtube.com/watch?v=cg4CY5lDemM
Coisa de Nerd; hyuW7WbIiF0; "O Anime do Vânder! - Vlog."; 4:47; 130.662; https://www.youtube.com/watch?v=hyuW7WbIiF0
Coisa de Nerd; jGWKAfkjVms; "CÓLERA DO DRAGÃO! - Cavaleiros dos Zodíaco: Bravos Soldados"; 9:58; 306.749; https://www.youtube.com/watch?v=jGWKAfkjVms
Coisa de Nerd; hIYCJ4CEWKQ; "EU NÃO TENHO AMIGOS! - Minecraft: Block Hunt"; 9:24; 511.941; https://www.youtube.com/watch?v=hIYCJ4CEWKQ
Coisa de Nerd; rAbtar0xOaA; "NILCE NARRADORA! - Shadow of The Colossus #03"; 12:44; 2.153.563; https://www.youtube.com/watch?v=rAbtar0xOaA
Coisa de Nerd; mjqqIiJk7cA; "ZOANDO TUDO COM O ALFREDO! (Eh... Com o Monark também) - Minecraft: Hunger Games"; 8:24; 366.863; https://www.youtube.com/watch?v=mjqqIiJk7cA
Coisa de Nerd; 7vktOyZiGR4; "Canal Nostalgia e Direitos Autorais. - Vlog."; 8:03; 525.008; https://www.youtube.com/watch?v=7vktOyZiGR4
Coisa de Nerd; -KZpiew6LoI; "Minecraft: Block Hunt - COMO JOGAR?"; 11:26; 144.892; https://www.youtube.com/watch?v=-KZpiew6LoI
Coisa de Nerd; -MnhDfSu3h8; "MARIDO vs. ESPOSA! - Fighter Within. (XBOX ONE)"; 9:30; 3.051.471; https://www.youtube.com/watch?v=-MnhDfSu3h8
Coisa de Nerd; aoqxeDN1ofU; "VINGANÇA MALÍGNA! - Minecraft: Block Hunt"; 8:05; 672.226; https://www.youtube.com/watch?v=aoqxeDN1ofU
Coisa de Nerd; qeGdm6KJwIU; "DESTRUIÇÃO E DOR! - Pain (PS3)"; 6:37; 2.059.114; https://www.youtube.com/watch?v=qeGdm6KJwIU
Coisa de Nerd; f0h0NTTpZZA; "CHUTANDO BUNDAS!!! - Aventuras Epicamente Épicas!"; 11:20; 1.305.969; https://www.youtube.com/watch?v=f0h0NTTpZZA
Coisa de Nerd; Vd0H1fJXDoo; "O SEGUNDO GIGANTE! - Shadow of The Colossus #02"; 11:49; 621.797; https://www.youtube.com/watch?v=Vd0H1fJXDoo
Coisa de Nerd; IQtPcTDbDjc; "NÃO DESISTO NUNCA!!! - Minecraft para Playstation 3 (PS3) #02"; 20:09; 712.574; https://www.youtube.com/watch?v=IQtPcTDbDjc
Coisa de Nerd; zJ6mu3YfBhM; "QUEM SOU EU!? - Minecraft: H.I.P.S. (Hidden in Plain Sight)"; 7:13; 134.262; https://www.youtube.com/watch?v=zJ6mu3YfBhM
Coisa de Nerd; MJhQIiJ03GY; "ESSE JOGO NÃO TÁ VELHO, NÃO!?!? - Shadow of The Colossus"; 11:23; 440.121; https://www.youtube.com/watch?v=MJhQIiJ03GY
Coisa de Nerd; 22AxZPiwkTU; "O Caçador de Troféus! - Minecraft para Playstation 3 (PS3) #01"; 16:27; 717.498; https://www.youtube.com/watch?v=22AxZPiwkTU
Coisa de Nerd; qBWmF6X7jWw; "Minecraft para Playstation 3 (PS3) - É bão?"; 9:55; 1.923.134; https://www.youtube.com/watch?v=qBWmF6X7jWw
Coisa de Nerd; A0cHQxWn9Ko; "O FIM!?!? - The Stanley Parable #08"; 16:46; 677.922; https://www.youtube.com/watch?v=A0cHQxWn9Ko
Coisa de Nerd; xFsGD_zzNBg; "MELHORES JOGOS DO ANO? - Brothers: A Tale of Two Sons"; 19:57; 701.953; https://www.youtube.com/watch?v=xFsGD_zzNBg
Coisa de Nerd; HsjbeHX3JmM; "NADA FAZ SENTIDO!!! - The Stanley Parable #07"; 24:23; 810.493; https://www.youtube.com/watch?v=HsjbeHX3JmM
Coisa de Nerd; pfL2-Ksg07g; "SURTEI!!! - The Stanley Parable #06"; 12:03; 655.044; https://www.youtube.com/watch?v=pfL2-Ksg07g
Coisa de Nerd; AgLspcn6edI; "COMO NÃO SOBREVIVER!!! - Minecraft: Hunger Games"; 14:44; 901.469; https://www.youtube.com/watch?v=AgLspcn6edI
Coisa de Nerd; RPdum1E6rDY; "ELA TÁ DOIDA DE CAFÉ! - The Stanley Parable #05"; 11:51; 1.250.984; https://www.youtube.com/watch?v=RPdum1E6rDY
Coisa de Nerd; h6pLkeUyVnk; "DECEPÇÕES DE 2013 - Prêmio Baba de Bode Vesgo"; 11:35; 106.117; https://www.youtube.com/watch?v=h6pLkeUyVnk
Coisa de Nerd; xniKMI5KSh4; "AGORA, PIROU GERAL!!! - The Stanley Parable #04"; 16:19; 1.768.470; https://www.youtube.com/watch?v=xniKMI5KSh4
Coisa de Nerd; Lcl8N5rbDMc; "MINHA MULHER É O HULK!!! - LEGO Marvel Super Heroes"; 11:53; 3.676.706; https://www.youtube.com/watch?v=Lcl8N5rbDMc
Coisa de Nerd; pMjBZzaD3Bw; "SOMOS PORCOS!!! - Minecraft: Block Hunt"; 7:46; 1.518.864; https://www.youtube.com/watch?v=pMjBZzaD3Bw
Coisa de Nerd; tZi0giLFlGI; "TRAIÇÃO!!! - Minecraft: Block Hunt"; 7:28; 1.888.756; https://www.youtube.com/watch?v=tZi0giLFlGI
Coisa de Nerd; dzheY4bcLws; "Review do Xbox One - É bão?"; 22:42; 700.467; https://www.youtube.com/watch?v=dzheY4bcLws
Coisa de Nerd; -soSuM6QPWk; "RODA DURA!!! - Joe Danger 2: The Movie"; 5:40; 843.478; https://www.youtube.com/watch?v=-soSuM6QPWk
Coisa de Nerd; gdMtff_c-OA; "VIVENDO NA MATRIX!!! - The Stanley Parable #03"; 12:47; 688.992; https://www.youtube.com/watch?v=gdMtff_c-OA
Coisa de Nerd; CWGEAt2NN04; "MARIDO VS. ESPOSA!!! - Joe Danger 2: The Movie"; 6:05; 2.058.246; https://www.youtube.com/watch?v=CWGEAt2NN04
Coisa de Nerd; wXrgi0kObb0; "Feliz Natal!"; 2:17; 108.339; https://www.youtube.com/watch?v=wXrgi0kObb0
Coisa de Nerd; QvonoxVlFtM; "SUA VIDA É UMA MENTIRA!!! - The Stanley Parable #02"; 11:58; 809.449; https://www.youtube.com/watch?v=QvonoxVlFtM
Coisa de Nerd; sXJqYn2Kz7w; "O JOGO MAIS PERIGOSO DO MUNDO!!! - Joe Danger 2: The Movie"; 11:15; 680.120; https://www.youtube.com/watch?v=sXJqYn2Kz7w
Coisa de Nerd; JUfoVCPSSP4; "USARAM DORGAS??? - The Stanley Parable #01"; 13:35; 1.343.418; https://www.youtube.com/watch?v=JUfoVCPSSP4
Coisa de Nerd; 4f43IqPO3Os; "CANAL NOVO!!! - Plantão do Coisa de Nerd."; 1:48; 318.540; https://www.youtube.com/watch?v=4f43IqPO3Os
Coisa de Nerd; vOhO2HM9mFk; "MALHANDO MUITO!!! - Angry Birds: GO! #03"; 8:37; 1.726.505; https://www.youtube.com/watch?v=vOhO2HM9mFk
Coisa de Nerd; WSQDhi9kEiU; "SOU PULIÇA!!! - Outtakes!"; 9:38; 535.143; https://www.youtube.com/watch?v=WSQDhi9kEiU
Coisa de Nerd; MFCDnWWxLUw; "O DESAFIO DA NILCE! - Need for Speed Rivals: Busted! #02"; 10:19; 426.419; https://www.youtube.com/watch?v=MFCDnWWxLUw
Coisa de Nerd; YJ87keUqxEY; "EU TENHO PIU-PIU! - Angry Birds: GO! #02"; 10:55; 1.035.453; https://www.youtube.com/watch?v=YJ87keUqxEY
Coisa de Nerd; XfPRwngcqpo; "MACACOS PELUDOS!!! - Minecraft: Dragons"; 11:39; 912.675; https://www.youtube.com/watch?v=XfPRwngcqpo
Coisa de Nerd; vEN1uRN5mR8; "MULHER NO VOLANTE... - Need for Speed Rivals: Busted! #01"; 12:44; 984.861; https://www.youtube.com/watch?v=vEN1uRN5mR8
Coisa de Nerd; qXhAAkkeDa8; "ELA NÃO ME DEIXA JOGAR!!! - Angry Birds: GO! #01"; 12:06; 1.973.409; https://www.youtube.com/watch?v=qXhAAkkeDa8
Coisa de Nerd; 7ysiAKvyvwM; "MINHA MULHER ME VIU MORRER!!! - Minecraft: Dragons"; 10:07; 1.741.150; https://www.youtube.com/watch?v=7ysiAKvyvwM
Coisa de Nerd; UEfACyAaZMM; "UMA TURMINHA DA PESADA!!! - Minecraft - Hide N Seek"; 10:22; 1.370.517; https://www.youtube.com/watch?v=UEfACyAaZMM
Coisa de Nerd; SITFxdVM0ok; "DE NOVO, YOUTUBE!?!? Mais Problemas!!!"; 15:25; 171.586; https://www.youtube.com/watch?v=SITFxdVM0ok
Coisa de Nerd; 0EVTbvjArbk; "COMO NÃO SER UM COMPLETO IDIOTA!"; 8:02; 606.186; https://www.youtube.com/watch?v=0EVTbvjArbk
Coisa de Nerd; TFypZgLQuSU; "MARIDO FROUXO!!! - Minecraft - Hide N Seek"; 9:10; 1.529.919; https://www.youtube.com/watch?v=TFypZgLQuSU
Coisa de Nerd; tqZuTTKb6pI; "Na Lua, Sem oxigênio! - Minecraft - A Era do Futuro, Ep. 17."; 12:38; 486.177; https://www.youtube.com/watch?v=tqZuTTKb6pI
Coisa de Nerd; kcm-ElqXoRo; "O JOGO MAIS ÉPICO! - Como não jogar FIFA 14 PS4 (Parte 05)."; 15:07; 889.937; https://www.youtube.com/watch?v=kcm-ElqXoRo
Coisa de Nerd; WkCB6qJx-1c; "O RETORNO!!! - Como não jogar FIFA 14 PS4 (Parte 04)."; 11:56; 521.495; https://www.youtube.com/watch?v=WkCB6qJx-1c
Coisa de Nerd; 4MxIf75_XpY; "NUNCA MAIS FAÇO ISSO!!! - Minecraft - A Era do Futuro, Ep. 16."; 19:27; 513.983; https://www.youtube.com/watch?v=4MxIf75_XpY
Coisa de Nerd; APdMKy8O-vU; "A Nilce chegou! - vlog."; 6:09; 196.029; https://www.youtube.com/watch?v=APdMKy8O-vU
Coisa de Nerd; qWNzZEy2LuM; "MINHA PACIÊNCIA!!! - Super Mario 3D World (com a Nilce)"; 11:06; 2.553.433; https://www.youtube.com/watch?v=qWNzZEy2LuM
Coisa de Nerd; b0J1PVCaeoc; "SERÁ QUE VOU VENCER!?!? (Game Hero)"; 11:58; 492.427; https://www.youtube.com/watch?v=b0J1PVCaeoc
Coisa de Nerd; 4-QR9bmbbxs; "O Sequestro do Carneiro! - Minecraft - A Era do Futuro, Ep. 15."; 11:19; 406.516; https://www.youtube.com/watch?v=4-QR9bmbbxs
Coisa de Nerd; Fa4F0bln9kY; "CADÊ O WITHER!?!? - Minecraft - A Era do Futuro, Ep. 14."; 17:00; 347.603; https://www.youtube.com/watch?v=Fa4F0bln9kY
Coisa de Nerd; skd4Ic3TFBE; "O Monark me Ama! - Vlog"; 4:24; 188.849; https://www.youtube.com/watch?v=skd4Ic3TFBE
Coisa de Nerd; jMTzQl2tOu8; "MATO MESMO!!!! - Minecraft - A Era do Futuro, Ep. 13."; 16:18; 394.177; https://www.youtube.com/watch?v=jMTzQl2tOu8
Coisa de Nerd; 0IpIntnVUM0; "Battlefield 4: PS4 vs. PS3 vs. Xbox One - Diferença de Gráficos."; 6:24; 491.902; https://www.youtube.com/watch?v=0IpIntnVUM0
Coisa de Nerd; AM9KvZWM230; "Ep. 12 - Minecraft - A Era do Futuro: A Quest pela Naga Perdida!"; 13:07; 373.589; https://www.youtube.com/watch?v=AM9KvZWM230
Coisa de Nerd; z8HeiAJM4Gk; "Jogue com sono, fale bobagem. - Ryse: Son of Rome (Xbone)"; 6:07; 564.999; https://www.youtube.com/watch?v=z8HeiAJM4Gk
Coisa de Nerd; XkQQSUQ8rR4; "Ep. 11 - Minecraft - A Era do Futuro: O Caçador de Monstros!!!"; 10:33; 360.838; https://www.youtube.com/watch?v=XkQQSUQ8rR4
Coisa de Nerd; IkaiI6Y6bDk; "Fanboysmo não faz sentido! Xbone vs. PS4, qual o melhor lançamento?"; 10:55; 138.153; https://www.youtube.com/watch?v=IkaiI6Y6bDk
Coisa de Nerd; Wcu2zytnBPU; "Minecraft - TNT Games: SOU O MESTRE!!!"; 8:31; 333.290; https://www.youtube.com/watch?v=Wcu2zytnBPU
Coisa de Nerd; Ho5hDZHRJWM; "Ryse: Son of Rome (XBOX ONE) - Modo Arena."; 10:04; 99.275; https://www.youtube.com/watch?v=Ho5hDZHRJWM
Coisa de Nerd; KgtG9hOFfoo; "Ep. 10 - Minecraft - A Era do Futuro: Casa de Bigorna!!!"; 18:11; 672.851; https://www.youtube.com/watch?v=KgtG9hOFfoo
Coisa de Nerd; _C34BrMzc3M; "Killer Instinct pro Xbone! (E eu odeio o Kinect!)"; 9:20; 496.722; https://www.youtube.com/watch?v=_C34BrMzc3M
Coisa de Nerd; NJpAky5V8-o; "FUI DESAFIADO!!! (Game Hero)"; 8:26; 268.931; https://www.youtube.com/watch?v=NJpAky5V8-o
Coisa de Nerd; sn7GRFA_s8M; "Battlefield 4: PS4 vs. Xbone - Qual tem o melhor gráfico?"; 5:45; 615.098; https://www.youtube.com/watch?v=sn7GRFA_s8M
Coisa de Nerd; RaP_QPg0Y0A; "Ep. 09 - Minecraft - A Era do Futuro: O Retorno???"; 15:35; 363.482; https://www.youtube.com/watch?v=RaP_QPg0Y0A
Coisa de Nerd; amNivBHhOCI; "Final de temporada. (Diários de viagem.)"; 6:41; 205.743; https://www.youtube.com/watch?v=amNivBHhOCI
Coisa de Nerd; xJNIcopSl-o; "MELHOR GRÁFICO DO XBONE? - Ryse: Son of Rome."; 11:39; 277.099; https://www.youtube.com/watch?v=xJNIcopSl-o
Coisa de Nerd; zfUJtOiPRaU; "Os Terceiros serão os Primeiros! (Minecraft)"; 7:02; 231.834; https://www.youtube.com/watch?v=zfUJtOiPRaU
Coisa de Nerd; PEUlCGcqV8s; "Xbox One - Tirando da Caixa: É Maior que o PS4? (Unboxing)"; 8:18; 1.282.613; https://www.youtube.com/watch?v=PEUlCGcqV8s
Coisa de Nerd; nosHm045JHY; "Battlefield 4: PS4 - MELHORES MORTES!"; 8:37; 189.978; https://www.youtube.com/watch?v=nosHm045JHY
Coisa de Nerd; 810HyLIAMqE; "Review do Playstation 4 (PS4) - É bão?"; 13:57; 1.136.302; https://www.youtube.com/watch?v=810HyLIAMqE
Coisa de Nerd; V7JsDQo_N4s; "Obrigado, Tio Sam! (Diários de Viagem)"; 7:14; 263.028; https://www.youtube.com/watch?v=V7JsDQo_N4s
Coisa de Nerd; HpWNTR50WLQ; "CORRA DO DRAGÃO!!! (Minecraft)"; 4:59; 472.778; https://www.youtube.com/watch?v=HpWNTR50WLQ
Coisa de Nerd; UE7g8Xc4uSw; "Pirateando no PS4 - Assassin's Creed 4: Black Flag"; 10:27; 165.240; https://www.youtube.com/watch?v=UE7g8Xc4uSw
Coisa de Nerd; qUh9wb0PCcA; "Diversão em Las Vegas! (Diário de viagem.)"; 7:49; 251.210; https://www.youtube.com/watch?v=qUh9wb0PCcA
Coisa de Nerd; emX9AJUx74M; "Wii U The Legend of Zelda: Wind Waker HD - Deluxe Set (Unboxing)."; 7:48; 265.343; https://www.youtube.com/watch?v=emX9AJUx74M
Coisa de Nerd; tXBIL2MAsZk; "Chutando Robôs no PS4: The Playroom."; 7:02; 3.746.416; https://www.youtube.com/watch?v=tXBIL2MAsZk
Coisa de Nerd; Kpo_e1aBGD8; "PROBLEMA! Comentários do Youtube."; 8:24; 239.508; https://www.youtube.com/watch?v=Kpo_e1aBGD8
Coisa de Nerd; ENXrA3eVJ94; "Desencontros em Las Vegas! (Diário de viagem)"; 5:41; 234.556; https://www.youtube.com/watch?v=ENXrA3eVJ94
Coisa de Nerd; ArguaKRyFlw; "Quest pelo PS4 (com unboxing!)"; 6:36; 881.119; https://www.youtube.com/watch?v=ArguaKRyFlw
Coisa de Nerd; PKFix0LoPVM; "EXPULSOS! (Diário de viagem)"; 6:41; 298.518; https://www.youtube.com/watch?v=PKFix0LoPVM
Coisa de Nerd; yw-kL9pj6PY; "Pokemon X &amp; Y: Expulsão Pokemônica!"; 6:31; 720.447; https://www.youtube.com/watch?v=yw-kL9pj6PY
Coisa de Nerd; B6aQDBCYEcI; "Estamos em Las Vegas! (Diário de viagem)"; 10:36; 245.867; https://www.youtube.com/watch?v=B6aQDBCYEcI
Coisa de Nerd; CYjEqIgcfX0; "Pokemon X &amp; Y: A Nilce Odeia Pokemon!!!"; 10:37; 1.358.306; https://www.youtube.com/watch?v=CYjEqIgcfX0
Coisa de Nerd; kbG6FCThYRA; "Ep. 08 - Minecraft - A Era do Futuro: Casa em Chamas!"; 6:04; 437.028; https://www.youtube.com/watch?v=kbG6FCThYRA
Coisa de Nerd; _tNeH0IaTKA; "A maldição do Marriott! (Diário de viagem)"; 6:57; 160.037; https://www.youtube.com/watch?v=_tNeH0IaTKA
Coisa de Nerd; LK8AxUgKVB0; "Leon e Nilce na Blizzcon (dia 02)"; 10:01; 124.706; https://www.youtube.com/watch?v=LK8AxUgKVB0
Coisa de Nerd; 0XaJO9Hgl60; "Nilce e os nerds. (Diário de viagem)"; 11:47; 195.911; https://www.youtube.com/watch?v=0XaJO9Hgl60
Coisa de Nerd; IZNP7vq1djI; "Leon e Nilce na Blizzcon (dia 01)"; 17:56; 216.243; https://www.youtube.com/watch?v=IZNP7vq1djI
Coisa de Nerd; R7b8kwnDypQ; "O Rei da Lanchonete!!! (Diário de viagem)"; 13:20; 337.914; https://www.youtube.com/watch?v=R7b8kwnDypQ
Coisa de Nerd; slcNTBv_Fp4; "Ep. 07 - Minecraft - A Era do Futuro: Labirinto do Minotauro (parte 01)"; 16:47; 398.949; https://www.youtube.com/watch?v=slcNTBv_Fp4
Coisa de Nerd; -MPfBgdB4V4; "O Leon só se Ferra!!! (Diário de viagem)"; 13:18; 310.309; https://www.youtube.com/watch?v=-MPfBgdB4V4
Coisa de Nerd; 6v1CoeXuE0Q; "Minecraft - TNT Games: Super Magos!"; 10:28; 97.012; https://www.youtube.com/watch?v=6v1CoeXuE0Q
Coisa de Nerd; zpxzIm9q_54; "Minecon no Brasil? (Diário de viagem)"; 12:09; 302.400; https://www.youtube.com/watch?v=zpxzIm9q_54
Coisa de Nerd; ETS_lH8eQl4; "Cobertura: Minecon 2013 (dia 2)"; 10:10; 417.477; https://www.youtube.com/watch?v=ETS_lH8eQl4
Coisa de Nerd; J_KuamFm31c; "Minecraft Xbox 360: Skyrim (da Minecon)."; 11:16; 618.919; https://www.youtube.com/watch?v=J_KuamFm31c
Coisa de Nerd; fT34UYqLcpU; "NILCE MEDROSA! (Diário de Viagem)"; 8:56; 440.605; https://www.youtube.com/watch?v=fT34UYqLcpU
Coisa de Nerd; 3KcUUaRG1cw; "Dançando na Chuva. (Diário de viagem)"; 11:55; 247.236; https://www.youtube.com/watch?v=3KcUUaRG1cw
Coisa de Nerd; 3uhFrpegLZg; "Cobertura: Minecon 2013 (dia 1)"; 10:05; 921.191; https://www.youtube.com/watch?v=3uhFrpegLZg
Coisa de Nerd; PKKtz-VmSW0; "Resolvendo Problemas! (Diário de Viagem)"; 13:11; 410.380; https://www.youtube.com/watch?v=PKKtz-VmSW0
Coisa de Nerd; u538S25woWI; "Minecraft - TNT Games: PERDE LOGO!!!"; 8:52; 344.596; https://www.youtube.com/watch?v=u538S25woWI
Coisa de Nerd; X24-1RFkkGM; "Minecraft - TNT Games: Correndo com o Vilhena!"; 9:56; 594.289; https://www.youtube.com/watch?v=X24-1RFkkGM
Coisa de Nerd; X_M_rn1BDAs; "Ep. 06 - Minecraft - A Era do Futuro: Uma Vila Portuguesa com Certeza!"; 15:18; 546.148; https://www.youtube.com/watch?v=X_M_rn1BDAs
Coisa de Nerd; WXLxEloStOk; "Vou Palestrar na Minecon!"; 5:00; 80.367; https://www.youtube.com/watch?v=WXLxEloStOk
Coisa de Nerd; 1mN0oJmv2aw; "Ep. 05 - Minecraft - A Era do Futuro: Um Portal Para a Vila!"; 15:28; 501.439; https://www.youtube.com/watch?v=1mN0oJmv2aw
Coisa de Nerd; YRhbP4-WnXs; "Ep. 04 - Minecraft - A Era do Futuro: Só me Ferro!!!"; 12:26; 552.253; https://www.youtube.com/watch?v=YRhbP4-WnXs
Coisa de Nerd; SASNjUZUJKQ; "GTA V Online: Zoando com a Galera!"; 6:24; 1.083.579; https://www.youtube.com/watch?v=SASNjUZUJKQ
Coisa de Nerd; xuoLR-auOw4; "Ep. 03 - Minecraft - A Era do Futuro: Batendo na Hidra!!"; 11:47; 459.521; https://www.youtube.com/watch?v=xuoLR-auOw4
Coisa de Nerd; GMgd561gOUI; "Minecraft - Hide N Seek: Que a Bigorna Esteja com Você!"; 7:43; 1.005.400; https://www.youtube.com/watch?v=GMgd561gOUI
Coisa de Nerd; 1-jhtNUH8j0; "Pokemon X &amp; Y: LEON vs. MONARK!"; 17:26; 2.347.219; https://www.youtube.com/watch?v=1-jhtNUH8j0
Coisa de Nerd; U6DnB887vkk; "Minecraft Mini-Games: Escape do Dragão!!!"; 9:54; 584.855; https://www.youtube.com/watch?v=U6DnB887vkk
Coisa de Nerd; joVBWaL9XuE; "GTA V Sandbox: Tocando o Terror na Base Militar!"; 8:08; 691.859; https://www.youtube.com/watch?v=joVBWaL9XuE
Coisa de Nerd; HHuT1IKG76w; "Aprendendo Física Quântica com Minecraft! - QCraft"; 18:12; 341.680; https://www.youtube.com/watch?v=HHuT1IKG76w
Coisa de Nerd; uQCS_EGA3FY; "Ep. 02 - Minecraft - A Era do Futuro: A Floresta do Crepúsculo!"; 17:32; 562.240; https://www.youtube.com/watch?v=uQCS_EGA3FY
Coisa de Nerd; 5xTs5GBi600; "Ep. 01 - Minecraft - A Era do Futuro: Começou!"; 17:24; 1.052.781; https://www.youtube.com/watch?v=5xTs5GBi600
Coisa de Nerd; vKmiIKdbRu0; "GTA V Sandbox: Tocando o Terror no Aeroporto e no Trem!"; 9:18; 889.539; https://www.youtube.com/watch?v=vKmiIKdbRu0
Coisa de Nerd; -D8dc9ObU8g; "Cadê seu episódio de Era do Futuro?"; 5:24; 137.710; https://www.youtube.com/watch?v=-D8dc9ObU8g
Coisa de Nerd; 2WdhxY_6tc8; "GTA V Sandbox: Tocando o Terror com Cheat Codes!"; 8:28; 778.566; https://www.youtube.com/watch?v=2WdhxY_6tc8
Coisa de Nerd; sQ_l3Upc_OY; "PS4 e Impostos, BGS e Pokemon."; 7:51; 117.305; https://www.youtube.com/watch?v=sQ_l3Upc_OY
Coisa de Nerd; BBO7bwQ4m2U; "Pokemon X &amp; Y: PIKACHU IDIOTA!!!"; 13:14; 746.434; https://www.youtube.com/watch?v=BBO7bwQ4m2U
Coisa de Nerd; cdfGTGwsd7A; "Playstation 4 a R$ 3.999? A Sony Enlouqueceu?"; 6:40; 349.549; https://www.youtube.com/watch?v=cdfGTGwsd7A
Coisa de Nerd; I8ihQd6TMu4; "GTA V Online: A COISA MAIS LEGAL DO MUNDO! (Pelo menos no GTA Online)"; 11:49; 936.109; https://www.youtube.com/watch?v=I8ihQd6TMu4
Coisa de Nerd; tOoR_hnqsEM; "Minecraft - TNT Games: Wizards!"; 10:57; 319.378; https://www.youtube.com/watch?v=tOoR_hnqsEM
Coisa de Nerd; ZnfRauWfBLU; "Conversando Pokemon: Eu odeio o Charizard?"; 8:05; 310.403; https://www.youtube.com/watch?v=ZnfRauWfBLU
Coisa de Nerd; CExrxie1q1s; "Pokemon X &amp; Y: QUAL ESCOLHER!?!?!?"; 11:56; 1.035.338; https://www.youtube.com/watch?v=CExrxie1q1s
Coisa de Nerd; Qcu-osejyus; "Minecraft - TNT Games: A gente é muito ruim!"; 9:35; 307.599; https://www.youtube.com/watch?v=Qcu-osejyus
Coisa de Nerd; JwUX3UZrslc; "Pokemon X &amp; Y: O Primeiro Ginásio! (Santalune)"; 14:02; 531.443; https://www.youtube.com/watch?v=JwUX3UZrslc
Coisa de Nerd; iAHCd4i_QW0; "Pokemon X &amp; Y: Vários Pintos com Verme na Cara."; 15:28; 788.445; https://www.youtube.com/watch?v=iAHCd4i_QW0
Coisa de Nerd; QKLt8PqKzxg; "Pokemon X &amp; Y: A Escolha Mais Difícil do MUNDO!!!"; 13:15; 673.830; https://www.youtube.com/watch?v=QKLt8PqKzxg
